STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,QUANTILE,Quantile,ACTIVITY,Economic activity (NACE Rev.2),SEX,Sex,ISCO08,Occupation (ISCO-08),EDUC_LEVEL,Educational level,RESIDENCE,Place of residence,CPAYAGR,Collective labour agreement,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status,DECIMALS,Decimals,COMMENT_DSET,Comments on the dataset levels
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2014,,2.9,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2018,,3.4,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,O,Public administration and defence; compulsory social security public,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2022,,4.7,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,3.44,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2014,,3.83,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2018,,3.91,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,3.62,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2014,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2018,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,B,Mining and quarrying,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,100,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2010,,11.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2014,,8.7,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2018,,9.8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2022,,11.5,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,H,Transportation and storage,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2010,,13,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,H,Transportation and storage,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2014,,20.4,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,H,Transportation and storage,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2018,,24.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,H,Transportation and storage,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2022,,29.3,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,F,Construction,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2010,,11.6,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,F,Construction,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2014,,12.7,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,F,Construction,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2018,,12.55,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,F,Construction,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2022,,12.96,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2010,,4.41,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2014,,4.78,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2018,,5.17,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,M,"Professional, scientific and technical activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2022,,5.43,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,R,"Arts, entertainment, and recreational activities",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2010,,0.32,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
